"geo","n_transactions","median_price_per_sqm","median_valeur_fonciere","median_surface_bati","median_pieces","appartement_share_pct"
"87127","3","776.699029126214","60000","60","4","0"
"35172","6","2345.4493613138684","202125","85","4.5","0"
"01361","20","3232.3597169656077","302975","97","4","25"
"19207","8","1273.611111111111","157500","122","5","0"
"06012","165","7166.66666666667","290000","42","2","96.36363636363636"
"32029","5","898.395721925134","160000","187","5","0"
"17065","15","2460.84297520661","263000","105","5","0"
"40076","3","615.228426395939","121200","112","3","0"
"10298","6","1185.8095924990985","133000","92","4.5","16.666666666666668"
"88209","48","1568.8128772635814","124100","84","4","37.5"
"27016","59","1750","150000","78","4","18.64406779661017"
"76260","14","1645.8844464637286","122000","71","3.5","21.428571428571427"
"74200","20","4155.56590591523","397500","91.5","4","45"
"72290","14","1743.9320388349515","181000","104","4","0"
"42284","9","1886.79245283019","200000","100","4","0"
"69246","9","3223.52941176471","275500","81","4","0"
"38198","4","2626.0308908045977","310122.5","120","4","0"
"59600","4","2067.112125162973","227900","111","4.5","0"
"84046","3","1375","110000","85","3","0"
"77530","3","2041.66666666667","185500","120","4","0"
"31448","4","3916.161616161616","507325","133.5","4.5","0"
"59370","6","2299.905303030303","228000","101.5","4","16.666666666666668"
"71081","19","1656.5625","150000","85","4","21.05263157894737"
"59626","8","2266.666666666667","229750","107","5","0"
"03215","4","1407.9014263522101","120950","89.5","3.5","0"
"26172","3","2388.23529411765","203000","135","5","0"
"88175","3","1511.62790697674","195000","129","3","0"
"09008","3","915.151515151515","93000","84","3","0"
"17273","9","1338.70967741935","83000","80","2","0"
"89059","5","955.056179775281","85000","89","4","0"
"03084","24","953.968253968254","81250","89","4","4.166666666666667"
"76586","6","1777.0600650778297","164650","92.5","3","0"
"53180","4","1220.1746161959452","125250","104","5","0"
"47209","38","1790.9053156146178","153500","84","4","10.526315789473685"
"80622","11","1804.16666666667","168700","89","4","18.181818181818183"
"28168","29","2108.8785046729","186950","83","4","27.586206896551722"
"71286","4","1828.4889713461143","180000","94","4","0"
"61484","19","1420.45454545455","110000","88","4","5.2631578947368425"
"04079","7","2323.23232323232","240000","99","4","14.285714285714286"
"75118","1794","8596.875","270000","32","2","99.49832775919732"
"17094","107","4960.22727272727","322000","65","3","24.299065420560748"
"76298","6","2159.7898230088495","208400","82","4","0"
"22115","3","227.272727272727","20000","88","6","0"
"76273","4","2342.438577299471","422900","153.5","6","0"
"15016","4","1274.4281045751634","109450","79.5","3.5","0"
"56018","13","3260.86956521739","286000","96","4","0"
"31144","11","1225.8064516129","111150","68","3","9.090909090909092"
"65108","7","1480","170000","114","5","0"
"24543","6","1525.8333333333335","133250","83.5","3.5","0"
"60582","5","2790.6976744186","170000","73","3","0"
"27066","4","2208.8865886588655","232730","115","5","0"
"86049","6","668.9094387755101","50833.33","68.5","2.5","0"
"16064","12","651.7052767052767","57500","82","4","0"
"12076","5","1875","112500","78","3","0"
"87032","15","1128.57142857143","79000","66","3","20"
"60059","3","1952.94117647059","125000","80","3","0"
"85031","23","1842.10526315789","140000","76","4","0"
"14036","3","2346.15384615385","305000","149","5","0"
"35288","486","4627.314814814815","289000","68","3","56.99588477366255"
"71385","3","2490","236550","95","4","0"
"17043","6","1307.7922077922078","80500","77.5","2","0"
"84133","27","2534.4","200000","75","3","44.44444444444444"
"30067","4","2525.6944444444443","312500","105","4.5","0"
"08214","5","896.551724137931","82500","65","4","20"
"54314","26","2913.4201680672268","271000","96.5","5","15.384615384615385"
"81320","4","1436.5079365079364","158500","110.5","4.5","0"
"48193","5","1688.88888888889","70000","90","3","0"
"34151","76","2886.1388888888887","222000","76","3","19.736842105263158"
"34186","3","3141.66666666667","298700","97","4","0"
"73257","205","7585.22727272727","210000","26","2","88.78048780487805"
"83013","8","2040","153750","63","2.5","0"
"72245","5","1761.90476190476","147000","83","4","0"
"06044","52","5731.35593220339","566800","91","4","30.76923076923077"
"89436","8","1154.8015873015875","64150","73","2.5","0"
"29140","18","2211.458365578084","232125","104.5","5","0"
"22278","531","1870.90909090909","134000","70","4","49.52919020715631"
"37251","3","1946.90265486726","219000","103","5","0"
"41085","6","1448.3356643356642","164400","97","4","0"
"78096","4","3585.2360203340595","272810","80.5","3","0"
"71297","6","962.3327759197325","52500","63","3","0"
"95585","140","2391.212949337818","152815.5","68","3.5","70"
"22006","4","965.5516431924882","129500","107.5","5","0"
"50274","7","1370.37037037037","88945","67","3","0"
"59581","19","1808.51063829787","170000","93","4","5.2631578947368425"
"62284","15","1538.55421686747","183700","112","5","0"
"42270","6","2492.1296296296296","223215","104.5","4.5","16.666666666666668"
"11005","6","2233.391089108911","198400","100","4","0"
"22221","19","2500","172000","78","3","0"
"72271","8","1484.5766129032259","152500","94","4.5","0"
"05039","5","900","50000","60","2","20"
"76147","4","994.7245587591774","103600","110.5","3","0"
"87129","6","1877.4236192714452","167250","91","4.5","0"
"95529","3","2245.71428571429","190000","100","4","0"
"59658","4","1772.0238095238096","186500","105","4","0"
"58302","7","1534.09090909091","102000","81","3","0"
"22203","33","1500","130000","83","4","0"
"81201","9","1082.63333333333","95000","103","4","0"
"18184","6","624.4551282051282","43250","73","4","0"
"86213","16","1141.1451612903224","101500","96","4","0"
"72038","5","878.378378378378","65000","74","4","0"
"66191","3","2272.72727272727","205700","101","3","0"
"13205","627","3562.5","135000","41","2","97.92663476874003"
"80001","184","1696.8673218673218","120000","74","4","27.717391304347824"
"40168","21","2831.4","285900","94","4","23.80952380952381"
"72089","13","1476.19047619048","110000","95","4","0"
"42046","12","1925.3690541279389","127500","61","3.5","25"
"70539","5","646.153846153846","60000","130","4","0"
"48127","7","1486.72566371681","138500","113","3","14.285714285714286"
"17260","3","1500","105000","70","3","0"
"40089","4","1940.336435218325","196000","110","4","0"
"58219","4","889.696089818041","80885","93","3","0"
"38271","4","3745.0166112956813","381000","102.5","3.5","0"
"10290","4","1948.3333333333335","112000","60","2","0"
"74291","3","4221.37614678899","345000","85","5","0"
"31113","84","3191.6158536585363","215875","82.5","4","52.38095238095238"
"33331","3","1797.61904761905","151000","84","3","0"
"49201","11","1241.61073825503","153000","122","4","9.090909090909092"
"09061","5","798.951724137931","80000","72","3","0"
"01211","6","2352.644554011654","222500","94.5","3.5","16.666666666666668"
"34251","7","2400","152970","72","3","0"
"89353","6","1666.923076923077","167500","115","4","0"
"95566","27","3076.92307692308","280000","91","5","0"
"86205","6","969.13139329806","105450","92.5","3","0"
"11164","14","2473.96978021978","183750","78","4","7.142857142857143"
"55509","5","819.047619047619","86000","105","3","20"
"51092","3","1442.62295081967","95000","70","3","0"
"31541","35","3074.74747474747","232650","86","4","37.142857142857146"
"76056","5","1973.66666666667","198500","90","5","0"
"02101","3","934.579439252336","100000","107","4","0"
"62126","55","1784.21052631579","142000","89","4","10.909090909090908"
"38067","19","3016.52892561983","350000","88","4","26.31578947368421"
"60531","17","2212.76595744681","208000","99","4","0"
"01079","6","1608.1567649909985","187500","107","4.5","0"
"27380","3","1385.5421686747","130000","74","2","0"
"45175","7","2030.1724137931","235500","116","5","0"
"24147","13","1764.70588235294","100000","80","3","7.6923076923076925"
"44130","35","3035.71428571429","297010","95","4","5.714285714285714"
"40253","6","1471.6198979591836","129000","97","3.5","0"
"73059","13","4487.40963855422","598200","98","4","30.76923076923077"
"87067","3","535.714285714286","30000","64","3","0"
"79069","8","1038.581786030062","85000","97.5","4","0"
"34088","47","3200.22727272727","280000","88","4","25.53191489361702"
"19261","5","1071.42857142857","75000","70","4","20"
"02703","6","1038.6904761904761","87500","81.5","3.5","0"
"26009","7","2434.44444444444","219100","99","4","0"
"85147","12","1031.7460317460318","97500","78.5","4","0"
"85004","48","3035.8851674641146","242625","75","4","0"
"31280","3","956.493506493507","20000","19","1","0"
"47144","4","1757.8876811594205","205925","117.5","4","0"
"02148","4","1688.2706766917295","193500","109","4.5","0"
"38027","9","2971.13636363636","250000","84","4","0"
"63307","45","2403.84615384615","202000","92","4","11.11111111111111"
"58133","3","882.352941176471","40000","25","1","66.66666666666667"
"54256","4","1237.4789915966387","150500","122","4","0"
"50161","4","1542.2685928303906","117500","76","4","0"
"2B152","5","2640","90000","34","1","80"
"76522","10","2314.47628458498","236250","100","4","0"
"25394","8","1786.0412750626567","193475","93","5","0"
"58083","21","1000","80000","87","3.5","9.523809523809524"
"71003","6","2126.436414708887","142075","80.5","3.5","33.333333333333336"
"14249","9","2261.90476190476","234500","111","5","0"
"58142","4","422.22222222222223","32000","79","4.5","25"
"33143","16","2311.2131899135957","242537.5","106.5","4","6.25"
"89287","24","1687.5","136000","80","4","12.5"
"54585","3","1194.44444444444","135000","77","4","0"
"29045","14","2091.533895657607","190000","99.5","5.5","0"
"10370","3","314.285714285714","33000","105","2","0"
"77269","16","2942.3076923076924","178500","65","3.5","31.25"
"86223","11","1259.74025974026","107621","80","4","0"
"41113","3","1960.78431372549","200000","71","2","0"
"73171","14","2388.0784861569723","157450","74.5","3.5","71.42857142857143"
"21209","8","3237.9233547351523","373450","111","4.5","0"
"85220","12","1384.1183574879228","103750","74.5","3.5","0"
"85029","24","2043.4782608695652","145037.5","79","3","0"
"37263","16","2422.65625","213620","88.5","4","0"
"10042","6","709.7744360902257","72000","75.5","3","0"
"76239","9","2067.98245614035","248000","114","4","0"
"21200","13","2483.88888888889","223550","90","4","23.076923076923077"
"38072","12","2320.2906162464988","207200","90.5","4.5","8.333333333333334"
"06025","10","2177.720588235294","126250","56","1.5","40"
"14538","18","2444.046052631579","237000","110","5","5.555555555555555"
"50361","3","2568.96551724138","207300","58","3","0"
"77100","39","2857.14285714286","262499","83","4","2.5641025641025643"
"52237","5","566.666666666667","34000","104","4","0"
"44194","56","3432.459677419355","365000","109.5","5","23.214285714285715"
"27217","8","1414.5934466019417","112500","80","4","0"
"38042","4","1445.8248324103758","165525","120","4","0"
"15053","4","1166.3807189542486","131147.5","70.5","2.5","25"
